id,category,intent,question,answer,keywords,language,source_url,last_reviewed,priority
blxck-2697,payment,cod_availability,Is cash on delivery available? I would appreciate the details.,"Cash on delivery is available only when shown as an option for your order at checkout. It may depend on location, order value, product, or verification. If it is not displayed, choose another offered method or contact support.","COD,cash on delivery,payment,cod_availability,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-2698,payment,cod_confirmation,Why do I need to confirm a COD order? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Pakistani stores may verify COD orders to reduce fake or incomplete deliveries. Confirm through an official channel, check the order details, and never provide an OTP or banking credential.","COD verification,confirmation call,WhatsApp,payment,cod_confirmation,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-2699,payment,cod_open_parcel,Can I open the parcel before paying the courier? I would appreciate the details.,"Open-parcel inspection is allowed only if Black x Original and the courier explicitly offer it for that shipment. Do not assume it is available. If not authorized, pay/receive normally and record an unboxing video for any later claim.","open parcel,check before payment,courier,payment,cod_open_parcel,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2700,payment,card_failed,My card or online payment failed. I would appreciate the details.,"Do not submit many rapid attempts. Check card details, balance, online/ecommerce permissions, bank limits, 3-D Secure/OTP, and connection. Ask the bank whether it blocked the transaction; retry once or use another checkout method. Never share OTP, PIN, CVV, or full card number.","card declined,payment failed,OTP,3D secure,payment,card_failed,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-2701,payment,charged_no_order,Payment was deducted but no order was created. I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Do not pay again until checked. Save the bank/payment reference, amount, time, and checkout phone/email. A pending authorization may reverse automatically, but support and the payment provider must verify the transaction and applicable timeline.","charged,deducted,no order,pending payment,payment,charged_no_order,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2702,payment,double_charge,I was charged twice. I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Share both transaction references, amounts, and timestamps, plus the order number—mask sensitive card data. Support should determine whether there are two captured payments or one pending authorization and explain the next step.","double charged,duplicate payment,payment,double_charge,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2703,payment,cod_fee,Why is there an extra COD or shipping charge? I would appreciate the details.,"Review the cart and checkout totals before placing the order. Any shipping, COD, tax, or discount line should appear there. If the parcel amount differs from the accepted order total, do not pay an unexplained amount; contact official support.","COD fee,shipping charge,total mismatch,payment,cod_fee,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-2704,payment,currency,What currency are prices in? I would appreciate the details.,"For a Pakistani store, prices are generally expected in Pakistani rupees, but confirm the currency label and final total displayed at checkout. Your bank may add conversion or cross-border fees when using a foreign card.","PKR,rupees,currency,payment,currency,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,medium
blxck-2705,payment,invoice,Can I get an invoice? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Keep the order confirmation. Ask support for an invoice or receipt using the order number and required billing details. Confirm any tax or business-document requirements before ordering because document availability may vary.","invoice,receipt,tax,payment,invoice,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-2706,promotion,discount_code,How do I use a discount code? I would appreciate the details.,"Enter the code in the checkout discount field before submitting payment and confirm the total changes. Codes may have dates, product, customer, minimum-spend, or one-code-per-order restrictions; a discount cannot be assumed after order placement.","coupon,promo code,discount,voucher,promotion,discount_code,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-2707,promotion,discount_not_working,Why is my promo code not working? I would appreciate the details.,"Check spelling, expiry, eligible products, minimum spend, customer eligibility, and whether another automatic discount is active. Send support the code and cart screenshot before ordering if the published conditions appear satisfied.","invalid coupon,code expired,promo failed,promotion,discount_not_working,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,medium
blxck-2708,promotion,sale_price_changed,Why did the price or sale change? I would appreciate the details.,"Prices and promotions can change. The payable price is the total displayed when the order is submitted, subject to correction of an obvious error under store terms. Old screenshots, abandoned carts, or social posts do not guarantee a current price.","sale ended,price changed,old price,promotion,sale_price_changed,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-2709,promotion,discount_after_order,Can a discount be applied after I ordered? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Discounts normally must be applied before checkout. Support may confirm whether an order can be cancelled and replaced, but should not promise a retroactive adjustment, especially after processing or dispatch.","forgot coupon,retroactive discount,promotion,discount_after_order,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-2710,shipping,delivery_areas,Where do you deliver in Pakistan? I would appreciate the details.,"Enter the complete address at checkout to see whether delivery is supported and what options are offered. Service can differ for major cities, remote areas, cantonments, campuses, and locations with limited courier coverage.","Pakistan,delivery area,city,remote area,shipping,delivery_areas,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-2711,shipping,shipping_cost,How much is delivery? I would appreciate the details.,"The applicable delivery charge should be shown in the cart or checkout before submission. It can depend on destination, order value, weight, promotion, or service. Review the final total rather than relying on an older post.","shipping fee,delivery charges,free shipping,shipping,shipping_cost,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-2712,shipping,delivery_time,How long will delivery take? I would appreciate the details.,"Use the estimate shown by the store or courier for that order. Processing and transit are separate, and estimates are not guarantees; weekends, public holidays, sales, weather, security conditions, address issues, and remote-area routing can add time.","delivery time,days,when arrive,ETA,shipping,delivery_time,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/shipping-policy,2026-07-27,high
blxck-2713,shipping,urgent_delivery,Can you guarantee delivery by a specific date? I would appreciate the details.,"Do not rely on a guaranteed date unless official support confirms a suitable service in writing before ordering. Share city and required date; processing, courier delays, weather, holidays, and remote coverage remain relevant.","urgent,deadline,same day,next day,shipping,urgent_delivery,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2714,shipping,tracking,How do I track my parcel? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Open the tracking link or enter the consignment number on the named courier’s official tracking site. Tracking may take time to activate after dispatch; support can verify the number if it remains invalid.","tracking,consignment,AWB,courier,shipping,tracking,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2715,shipping,tracking_not_updated,Why has tracking not updated? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. A label may be created before pickup, or scans may be delayed between hubs. Allow the courier’s reasonable scan window, then share the order and tracking numbers with support if there is no movement or the promised estimate has passed.","stuck tracking,no update,in transit,shipping,tracking_not_updated,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2716,shipping,delayed_order,My parcel is late. I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Check the latest courier scan and estimated window. If overdue, support should open a trace with the courier. Avoid placing a replacement order until the original shipment’s status and payment responsibility are clear.","late,delay,overdue parcel,shipping,delayed_order,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2717,shipping,address_change,Can I change my delivery address? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Request the change immediately with the complete corrected address and landmark. It may be possible before dispatch; after handover, rerouting depends on courier capability and may cause delay or extra cost.","wrong address,change address,reroute,shipping,address_change,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2718,shipping,phone_change,Can I change my phone number? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Send the correct active number immediately. A change may be possible before dispatch; also ensure the receiver can answer courier calls. Never share an OTP with someone claiming it is needed to edit delivery details.","wrong phone,change number,courier call,shipping,phone_change,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2719,shipping,missed_delivery,I missed the courier call or delivery attempt. I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Contact the courier through its official details and inform Black x Original support. A second attempt is not guaranteed; the parcel may be held or returned, and redelivery charges or advance payment may apply according to policy.","missed call,failed attempt,reattempt,shipping,missed_delivery,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2720,shipping,courier_asks_pickup,The courier asked me to collect from an office. I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Verify the request using the official tracking page or courier helpline. Ask whether home delivery or pickup is required. Do not send payment to an individual courier account or share banking credentials.","pickup courier office,branch collection,shipping,courier_asks_pickup,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-2721,shipping,marked_delivered,"Tracking says delivered, but I did not receive it. I would appreciate the details.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Act promptly: check household members, guard/reception, neighbors, delivery proof, and the phone number used. Ask support to open a courier investigation and preserve CCTV or call records where available.","false delivered,not received,proof of delivery,shipping,marked_delivered,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2722,shipping,parcel_returned,Why was my parcel returned to sender? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Common causes include incomplete address, unreachable phone, refused delivery, failed attempts, or courier coverage. Support must inspect the return and confirm whether redelivery is offered, what charges/payment apply, and whether stock is still available.","RTO,return to origin,returned parcel,shipping,parcel_returned,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2723,shipping,damaged_parcel,The parcel arrived damaged or tampered with. I would appreciate the details.,"If unsafe or visibly tampered, note the condition with the courier where possible. Photograph all sides and the label, make one continuous unboxing video, preserve packaging, and contact support promptly with the order number. Do not discard or use the item during review.","damaged parcel,tampered,open package,shipping,damaged_parcel,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2724,shipping,international,Do you ship outside Pakistan? I would appreciate the details.,"International delivery is available only if the live checkout accepts the destination or official support confirms it before payment. Ask about courier cost, currency, duties/taxes, delivery estimate, and whether returns are practical.","international,overseas,worldwide,shipping,international,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,medium
blxck-2725,after_delivery,unboxing_evidence,Should I make an unboxing video? I would appreciate the details.,"Yes. Record one clear, continuous video showing the sealed parcel, shipping label, all sides, opening, contents, tags, size, and any defect. Keep packaging and invoice; this helps support assess missing, wrong, damaged, or used-looking items.","unboxing video,evidence,claim,after_delivery,unboxing_evidence,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2726,after_delivery,wrong_item,"I received the wrong item, color, or size. I would appreciate the details.","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Keep it unworn with tags and packaging. Promptly send the order number, shipping-label photo, item/tag photos, and continuous unboxing video. Support should verify the packing error and provide the authorized resolution under policy.","wrong item,wrong color,wrong size,after_delivery,wrong_item,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2727,after_delivery,missing_item,An item is missing from my parcel. I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Check the packing material and whether the order was split into shipments. Send the label, received contents, and continuous unboxing video promptly. Support should compare shipment weight and packing records before confirming a resolution.","missing item,incomplete order,after_delivery,missing_item,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2728,after_delivery,defective_item,I received a defective item. I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Stop using or washing it. Keep tags and packaging and promptly share full-item and close-up photos plus a continuous unboxing video. Describe the defect without altering it; support will assess eligibility under the store policy.","defect,damaged item,stain,tear,after_delivery,defective_item,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2729,after_delivery,used_item_claim,The item looks used or has an odor. I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Do not wear, wash, perfume, iron, or alter it. Document the item, tags, packaging, and concern immediately with photos/video. Some fabric or packaging odors can occur, but support must assess the evidence.","used item,odor,smell,marks,after_delivery,used_item_claim,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2730,after_delivery,quantity_issue,I received the wrong quantity. I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Preserve everything and send the shipping label, all contents together, and continuous unboxing video. Confirm whether the order has split tracking numbers; support should verify packing records and shipment weight.","wrong quantity,extra item,short item,after_delivery,quantity_issue,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2731,after_delivery,complaint_window,How quickly should I report a delivery problem? I would appreciate the details.,"Report it as soon as it is discovered and within the window stated in the refund/exchange policy applicable to the order. Preserve tags, packaging, label, photos, and unboxing video; delay or use can affect eligibility.","claim deadline,report issue,complaint window,after_delivery,complaint_window,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2732,returns,return_policy,What is your return or exchange policy? I would appreciate the details.,"Read the current policy on blxck.pk before ordering because eligibility, deadlines, exclusions, evidence, and courier-cost rules may change. Support must verify the order and item condition before authorizing any return; do not self-ship without instructions.","return,exchange,policy,returns,return_policy,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2733,returns,change_of_mind,Can I return an item because I changed my mind? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Change-of-mind eligibility is not guaranteed. Keep the item unworn, unwashed, unaltered, with tags and packaging, and check the policy that applied when you ordered. Contact support before sending anything.","change mind,return unwanted,returns,change_of_mind,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2734,returns,exchange_process,How do I request an exchange? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. State the reason and requested replacement, and provide photos/video if there is an issue. Keep the item unused with tags and packaging. Wait for written authorization, return address, courier method, charges, and stock confirmation before shipping.","exchange process,replacement,returns,exchange_process,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2735,returns,exchange_stock,What if my exchange size is sold out? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. An exchange depends on stock when processed. Support should explain the options allowed by policy—such as another item, store credit, eligible refund, or waiting—but no replacement is guaranteed until confirmed.","exchange sold out,replacement unavailable,returns,exchange_stock,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2736,returns,non_returnable,Which items cannot be returned? I would appreciate the details.,"Use the current refund/exchange policy and product-page notices. Typical exclusions may involve worn, washed, altered, damaged-after-delivery, tagless, hygiene-sensitive, customized, or final-sale items, but support must apply Black x Original’s actual policy rather than assume.","non-returnable,final sale,exclusions,returns,non_returnable,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2737,returns,return_shipping,Who pays return courier charges? I would appreciate the details.,Responsibility depends on the reason and current policy. A verified fulfilment error or defect may be treated differently from size or preference. Obtain written instructions before shipping and keep the courier receipt and tracking.,"return courier fee,exchange charges,returns,return_shipping,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2738,returns,self_return,Can I send a return without contacting support? I would appreciate the details.,"No. Contact official support first and obtain eligibility confirmation, address, courier method, reference, and packing instructions. An unauthorized parcel may be delayed, refused, or impossible to identify.","self ship,return address,unauthorized return,returns,self_return,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2739,returns,refund_method,How will an approved refund be paid? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. An approved refund normally follows the method or option permitted by store policy and payment setup. Support should confirm amount, deductions if any, destination method, and processing reference; never pay a fee or share an OTP to receive a refund.","refund method,bank account,store credit,returns,refund_method,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2740,returns,refund_timeline,When will my refund arrive? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. First confirm the return was received, inspected, and approved. Store processing and bank/payment-provider posting are separate. Ask for the refund date and reference if the stated window passes; do not share an OTP or pay a release fee.","refund pending,refund delay,timeline,returns,refund_timeline,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2741,returns,partial_refund,Why is the refund amount different? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Request an itemized explanation showing item value, shipping/COD fees, discounts, return charges, or deductions authorized by policy. Compare it with the accepted order total and return approval before disputing.","partial refund,deduction,refund amount,returns,partial_refund,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/refund-policy,2026-07-27,high
blxck-2742,product_care,washing,How should I wash the item? I would appreciate the details.,"Follow the care label and product-page instructions for that item. Separate colors, use suitable temperature and detergent, and avoid bleach, machine drying, ironing, or dry cleaning unless permitted. Incorrect care can damage fabric and affect claim eligibility.","wash,laundry,care label,product_care,washing,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-2743,product_care,shrinkage,Will the fabric shrink? I would appreciate the details.,"Shrinkage depends on fabric and care. Review the product description and label, follow temperature/drying instructions, and do not assume preshrinking. Damage caused by care contrary to instructions may not qualify as a defect.","shrink,shrinkage,washing,product_care,shrinkage,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-2744,product_care,color_bleeding,What if the color bleeds or fades? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Follow the care label, wash separately as instructed, and stop if the result seems abnormal. Document the label, method used, and issue with photos; support will assess whether it is a defect or care-related.","color bleed,fade,dye,product_care,color_bleeding,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-2745,product_care,alteration,Can I alter the item? I would appreciate the details.,"You may alter an owned item, but alteration usually makes it ineligible for return or exchange. Confirm fit and inspect for defects before tailoring, cutting tags, washing, or making any change.","tailor,alter,hem,product_care,alteration,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-2746,website,checkout_issue,Checkout is not working. I would appreciate the details.,"Refresh once, verify required fields and stock, disable VPN/ad blockers, clear cache, or try a current browser/device. Avoid duplicate submissions. If it persists, send support a screenshot, device/browser, time, cart items, and error text—without payment secrets.","checkout error,website issue,cart error,website,checkout_issue,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-2747,website,cart_changed,"Why did my cart price, stock, or quantity change? I would appreciate the details.","A cart does not reserve inventory or permanently lock a price. Stock, promotions, shipping, and taxes are recalculated at checkout. Review every variant, quantity, discount, and total immediately before submission.","cart expired,price update,stock changed,website,cart_changed,Pakistan ecommerce,customer support",en,https://blxck.pk/cart,2026-07-27,medium
blxck-2748,website,login_reset,I cannot log in or reset my password. I would appreciate the details.,"Use the store’s password-reset flow and check spam. Confirm the email spelling and avoid sharing reset codes. If no message arrives, contact official support; they should never ask for your password.","login,password reset,account,website,login_reset,Pakistan ecommerce,customer support",en,https://blxck.pk/account/login,2026-07-27,medium
blxck-2749,website,order_history,Why is my order not visible in my account? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Guest orders or orders placed under another email may not appear automatically. Support can verify it using the checkout contact details; never create payment again solely because account history is blank.","order history,account missing order,website,order_history,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-2750,security,safe_contact,What information is safe to share with support? I would appreciate the details.,"Share the order number, checkout phone/email, product details, address correction, non-sensitive payment reference, and relevant photos. Never share a password, OTP, PIN, CVV, full card number, or mobile-banking login. Mask identity and financial data not needed for the case.","privacy,safe information,OTP,CVV,password,security,safe_contact,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/privacy-policy,2026-07-27,high
blxck-2751,security,scam_message,I received a suspicious call or message about my order. I would appreciate the details.,"Do not click links, install apps, screen-share, send money, or reveal an OTP/PIN/password. Verify the order through blxck.pk or a known official channel. Save screenshots, number, payment details, and report impersonation to the platform/provider and relevant authorities.","scam,fraud,phishing,fake call,security,scam_message,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2752,security,refund_scam,Someone says I must pay a fee or share an OTP for a refund. I would appreciate the details.,"Stop communication. A legitimate refund does not require your banking password, card PIN, CVV, screen share, or an OTP that authorizes a debit. Verify independently with official support and report the account or number.","refund scam,fee,OTP,fraud,security,refund_scam,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2753,security,privacy_request,"How can I request access, correction, or deletion of my data? I would appreciate the details.","Contact official support with enough information to locate and verify your account/order, but do not send passwords or payment secrets. Requests are handled under the store privacy policy and applicable legal, fraud-prevention, accounting, and transaction-retention obligations.","data deletion,privacy request,personal data,security,privacy_request,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/privacy-policy,2026-07-27,medium
blxck-2754,support,contact_support,How do I contact customer support? I would appreciate the details.,"Use contact details or channels published on the official blxck.pk website. Include the order number, checkout phone/email, concise issue, requested outcome, and evidence. Do not post private details publicly or trust unverified accounts.","contact,help,support,complaint,support,contact_support,Pakistan ecommerce,customer support",en,https://blxck.pk/pages/contact,2026-07-27,high
blxck-2755,support,no_response,I have not received a support response. I would appreciate the details.,"Allow the published business-hours response window, check spam/message requests, and follow up in the same thread with the order number. Avoid opening many duplicate cases. If urgent, use another contact channel listed on blxck.pk and reference the original contact time.","no reply,response delay,follow up,support,no_response,Pakistan ecommerce,customer support",en,https://blxck.pk/pages/contact,2026-07-27,high
blxck-2756,support,escalate_complaint,How can I escalate an unresolved complaint? I would appreciate the details.,"Ask for a case/reference number and written escalation. Provide a timeline, order and tracking numbers, evidence, prior promises, and the specific fair outcome requested. Support should acknowledge the case, identify the next owner, and give a realistic update time without inventing a resolution.","escalation,manager,unresolved complaint,support,escalate_complaint,Pakistan ecommerce,customer support",en,https://blxck.pk/pages/contact,2026-07-27,high
blxck-2757,support,rude_courier,How do I report courier misconduct? I would appreciate the details.,"For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Record the consignment number, date/time, caller number, location, and factual description; preserve messages or lawful evidence. Report it to both Black x Original and the courier through official channels. Prioritize personal safety and do not confront the rider.","courier complaint,rider behavior,harassment,support,rude_courier,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2758,support,feedback,How can I share feedback or a review? I would appreciate the details.,"Use an official contact or review channel published by Black x Original. Mention the product and order experience without exposing your phone, address, tracking number, or payment data publicly. Constructive details help the team improve.","feedback,review,suggestion,support,feedback,Pakistan ecommerce,customer support",en,https://blxck.pk/pages/contact,2026-07-27,medium
blxck-2759,support,damages_remedy,What can support promise while investigating? I would appreciate the details.,"Support should acknowledge the issue, collect only necessary evidence, explain the applicable policy and next step, and provide a realistic update time. It should not promise a refund, replacement, courier result, or exact completion date before verification and authorization.","investigation,promise,resolution,SLA,support,damages_remedy,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2760,brand,brand_overview,Please tell me: What is Black x Original? I would appreciate the details.,"Black x Original is a Pakistani ecommerce clothing brand. Customers can view the current catalogue, availability, prices, and offers on the official store at blxck.pk. Product details shown on the live product page should be treated as authoritative.","brand,about,Black x Original,BLXCK,brand,brand_overview,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2761,brand,official_store,Please tell me: Is this the official Black x Original website? I would appreciate the details.,"The official website supplied for Black x Original is https://blxck.pk/. Before paying, confirm the browser address uses blxck.pk and HTTPS; avoid payment links or accounts that cannot be verified.","official website,genuine,scam,authentic,brand,official_store,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-2762,catalog,browse_products,Please tell me: What products do you sell? I would appreciate the details.,"Black x Original sells clothing online. Because styles and stock can change, open the store catalogue or collections on blxck.pk for the current range rather than relying on an old screenshot or social post.","clothing,catalogue,collection,products,catalog,browse_products,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-2763,catalog,new_arrivals,Please tell me: Where can I see new arrivals? I would appreciate the details.,"Check the live store navigation and collections on blxck.pk for the newest available items. If an advertised item is not visible, it may be sold out, unpublished, or the promotion may have ended.","new arrivals,new collection,latest,catalog,new_arrivals,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-2764,catalog,product_details,"Please tell me: Where can I find fabric, fit, and care details? I would appreciate the details.","Open the relevant product page and review its description, size options, images, and care information before ordering. Do not assume two designs use the same fabric, cut, color, or measurements.","fabric,material,fit,care,description,catalog,product_details,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-2765,catalog,product_authenticity,Please tell me: Are Black x Original products original? I would appreciate the details.,"Buy through the official blxck.pk store to reduce the risk of impersonation. Keep the order confirmation and packaging; for authenticity concerns, share the order number and clear product and label photos with official support.","original,authentic,counterfeit,catalog,product_authenticity,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-2766,catalog,color_accuracy,Please tell me: Will the color look exactly like the photo? I would appreciate the details.,"Product photos are a guide; lighting, editing, screen settings, and fabric batches can cause slight differences. Review all product images and the description, and contact support before ordering if an exact shade is essential.","color,shade,picture,difference,catalog,color_accuracy,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-2767,catalog,restock,Please tell me: When will a sold-out item be restocked? I would appreciate the details.,A sold-out item has no guaranteed restock date unless the store announces one. Check the product page and official brand channels for updates; support should not promise inventory that is not shown as available.,"sold out,restock,back in stock,catalog,restock,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-2768,catalog,reserve_item,Please tell me: Can you reserve an item for me? I would appreciate the details.,Items are normally secured only after an order is successfully placed and accepted. Adding an item to cart or messaging support does not guarantee reservation; availability can change before checkout.,"reserve,hold,cart,catalog,reserve_item,Pakistan ecommerce,customer support",en,https://blxck.pk/cart,2026-07-27,medium
blxck-2769,catalog,customization,Please tell me: Can I customize a design or size? I would appreciate the details.,Customization is available only when explicitly offered on the product page or confirmed by official support before purchase. Do not place a standard order expecting an unlisted alteration.,"custom,alteration,personalized,catalog,customization,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-2770,sizing,size_guide,Please tell me: How do I choose my size? I would appreciate the details.,"Use the size chart or measurements on that specific product page. Compare them with a similar garment laid flat, consider the stated fit, and choose before checkout; generic S/M/L sizing can vary between designs.","size chart,measurement,fit,S,M,L,XL,sizing,size_guide,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
